date,temperature_2m_max,temperature_2m_min,precipitation_sum,windspeed_10m_max,relative_humidity_2m_mean,city
2016-04-09,36.3,20.2,0.0,14.3,27,Delhi
2016-04-10,36.3,24.0,0.0,11.5,29,Delhi
2016-04-11,34.9,21.2,0.0,20.4,33,Delhi
2016-04-12,34.5,21.2,0.0,22.7,33,Delhi
2016-04-13,36.7,22.7,0.0,26.2,30,Delhi
2016-04-14,38.5,22.7,0.0,20.1,29,Delhi
2016-04-15,39.8,22.4,0.0,18.9,31,Delhi
2016-04-16,41.0,24.5,0.0,14.8,30,Delhi
2016-04-17,39.7,26.5,0.0,14.1,26,Delhi
2016-04-18,38.5,26.3,0.0,10.0,32,Delhi
2016-04-19,37.8,25.7,0.1,12.3,37,Delhi
2016-04-20,38.8,23.7,0.0,19.9,26,Delhi
2016-04-21,38.9,24.9,0.0,24.5,23,Delhi
2016-04-22,38.6,24.3,0.0,11.7,25,Delhi
2016-04-23,36.7,22.6,0.0,17.2,24,Delhi
2016-04-24,37.1,19.2,0.0,17.9,21,Delhi
2016-04-25,38.1,21.0,0.0,13.1,19,Delhi
2016-04-26,38.5,21.5,0.2,10.7,23,Delhi
2016-04-27,39.7,22.0,0.0,16.9,22,Delhi
2016-04-28,39.6,22.1,0.0,17.1,19,Delhi
2016-04-29,39.4,22.3,0.0,18.6,19,Delhi
2016-04-30,39.9,21.0,0.0,12.5,21,Delhi
2016-05-01,41.2,23.3,0.0,18.3,20,Delhi
2016-05-02,42.5,24.9,0.4,12.2,19,Delhi
2016-05-03,38.0,27.5,1.6,16.4,32,Delhi
2016-05-04,38.9,24.8,1.0,20.6,48,Delhi
2016-05-05,34.6,24.8,0.1,20.6,50,Delhi
2016-05-06,34.1,23.6,0.0,9.4,54,Delhi
2016-05-07,36.0,24.6,0.0,11.4,41,Delhi
2016-05-08,37.2,25.4,0.0,14.6,45,Delhi
2016-05-09,38.8,26.2,0.5,21.7,42,Delhi
2016-05-10,38.0,26.6,1.0,23.4,46,Delhi
2016-05-11,37.0,26.6,0.2,17.9,51,Delhi
2016-05-12,39.0,25.4,0.0,14.7,49,Delhi
2016-05-13,41.0,27.9,0.0,16.8,30,Delhi
2016-05-14,41.2,27.4,0.0,9.4,30,Delhi
2016-05-15,42.3,26.6,0.0,12.5,29,Delhi
2016-05-16,42.7,26.6,0.0,17.6,25,Delhi
2016-05-17,42.7,26.3,0.0,18.9,22,Delhi
2016-05-18,43.1,25.6,0.0,13.5,23,Delhi
2016-05-19,41.6,27.7,0.3,22.6,36,Delhi
2016-05-20,40.2,29.4,0.3,24.6,43,Delhi
2016-05-21,41.1,27.3,0.0,21.5,53,Delhi
2016-05-22,42.1,28.2,1.8,19.3,47,Delhi
2016-05-23,40.9,26.1,4.5,19.1,52,Delhi
2016-05-24,38.0,26.5,1.8,17.7,59,Delhi
2016-05-25,39.4,25.2,0.6,17.5,53,Delhi
2016-05-26,39.8,25.4,0.0,13.8,49,Delhi
2016-05-27,40.9,28.5,2.0,20.1,37,Delhi
2016-05-28,40.4,28.9,2.3,22.1,37,Delhi
2016-05-29,36.2,26.9,6.9,18.9,54,Delhi
2016-05-30,33.0,24.0,3.4,16.4,68,Delhi
2016-05-31,38.1,25.1,0.2,13.2,57,Delhi
2016-06-01,40.2,27.0,0.0,14.8,48,Delhi
2016-06-02,41.0,28.1,0.0,16.8,37,Delhi
2016-06-03,41.8,26.5,0.5,15.8,42,Delhi
2016-06-04,42.4,27.7,0.0,14.3,45,Delhi
2016-06-05,40.8,29.0,3.3,21.5,55,Delhi
2016-06-06,40.0,29.3,2.6,19.3,53,Delhi
2016-06-07,39.6,29.2,1.1,18.0,52,Delhi
2016-06-08,40.5,28.9,0.7,14.2,51,Delhi
2016-06-09,40.2,28.7,0.2,15.4,51,Delhi
2016-06-10,41.6,29.2,2.6,21.7,50,Delhi
2016-06-11,39.4,28.9,0.1,16.6,50,Delhi
2016-06-12,38.9,27.0,3.6,14.7,53,Delhi
2016-06-13,40.2,29.3,0.7,22.0,47,Delhi
2016-06-14,37.5,26.9,1.8,16.2,61,Delhi
2016-06-15,36.7,28.5,1.5,15.2,65,Delhi
2016-06-16,36.8,28.0,0.0,20.6,61,Delhi
2016-06-17,37.5,27.1,0.2,17.1,62,Delhi
2016-06-18,36.4,26.4,14.8,15.3,67,Delhi
2016-06-19,36.3,28.9,0.3,15.5,64,Delhi
2016-06-20,36.5,29.2,0.0,18.2,63,Delhi
2016-06-21,36.2,27.7,1.8,15.9,72,Delhi
2016-06-22,35.2,26.7,1.4,12.3,69,Delhi
2016-06-23,37.7,27.8,0.0,10.5,63,Delhi
2016-06-24,38.8,28.6,0.6,12.8,58,Delhi
2016-06-25,38.9,29.9,0.0,17.3,59,Delhi
2016-06-26,36.5,27.3,3.1,15.8,65,Delhi
2016-06-27,37.0,27.0,3.3,14.6,67,Delhi
2016-06-28,34.2,26.2,10.4,14.5,77,Delhi
2016-06-29,36.1,27.1,10.5,13.4,70,Delhi
2016-06-30,37.8,27.9,0.4,14.1,66,Delhi
2016-07-01,36.0,27.2,23.3,16.4,73,Delhi
2016-07-02,30.7,26.0,67.9,13.7,86,Delhi
2016-07-03,30.2,25.4,15.1,13.1,91,Delhi
2016-07-04,32.7,25.3,1.2,6.6,81,Delhi
2016-07-05,34.7,26.9,0.3,9.5,75,Delhi
2016-07-06,33.4,27.1,2.6,12.0,79,Delhi
2016-07-07,33.5,26.6,1.5,13.7,76,Delhi
2016-07-08,34.4,27.1,2.5,10.1,76,Delhi
2016-07-09,34.5,27.4,1.3,11.1,76,Delhi
2016-07-10,34.4,27.6,0.0,8.7,75,Delhi
2016-07-11,33.0,26.8,4.3,13.5,82,Delhi
2016-07-12,32.0,26.0,15.6,15.5,83,Delhi
2016-07-13,33.0,26.9,3.9,13.3,80,Delhi
2016-07-14,32.7,27.1,22.2,6.7,86,Delhi
2016-07-15,32.1,25.6,31.3,14.1,89,Delhi
2016-07-16,27.4,25.8,75.4,8.2,95,Delhi
2016-07-17,26.8,25.4,50.8,14.0,94,Delhi
2016-07-18,32.8,25.0,5.7,16.0,85,Delhi
2016-07-19,34.1,25.8,1.9,18.8,78,Delhi
2016-07-20,34.8,27.4,0.0,17.4,70,Delhi
2016-07-21,35.3,28.4,0.5,14.4,69,Delhi
2016-07-22,34.6,26.9,0.6,12.8,73,Delhi
2016-07-23,32.0,26.9,5.0,12.7,81,Delhi
2016-07-24,32.3,25.7,3.1,10.2,83,Delhi
2016-07-25,33.1,25.5,7.4,8.6,84,Delhi
2016-07-26,31.3,26.0,4.2,15.5,87,Delhi
2016-07-27,29.5,25.7,6.5,20.3,86,Delhi
2016-07-28,30.0,24.9,18.9,12.2,89,Delhi
2016-07-29,27.0,24.7,18.7,8.7,94,Delhi
2016-07-30,29.6,24.8,8.3,11.2,90,Delhi
2016-07-31,29.0,24.7,7.6,8.7,89,Delhi
2016-08-01,29.2,25.1,12.5,16.4,89,Delhi
2016-08-02,31.9,24.7,10.6,13.3,86,Delhi
2016-08-03,32.9,25.7,0.0,15.6,79,Delhi
2016-08-04,33.6,27.2,4.8,13.5,79,Delhi
2016-08-05,33.7,27.3,1.1,10.3,80,Delhi
2016-08-06,31.3,27.1,1.0,17.4,85,Delhi
2016-08-07,33.0,26.0,2.7,14.2,80,Delhi
2016-08-08,32.5,26.8,4.7,17.6,81,Delhi
2016-08-09,30.5,25.9,6.3,18.4,85,Delhi
2016-08-10,30.4,25.8,10.5,14.7,88,Delhi
2016-08-11,30.4,25.2,14.1,10.3,90,Delhi
2016-08-12,30.7,25.1,11.9,8.6,89,Delhi
2016-08-13,31.8,25.3,11.4,5.8,88,Delhi
2016-08-14,30.9,25.3,13.9,12.5,89,Delhi
2016-08-15,33.1,25.9,2.6,15.8,80,Delhi
2016-08-16,33.4,26.0,0.8,17.4,73,Delhi
2016-08-17,29.8,26.4,0.2,17.7,76,Delhi
2016-08-18,30.1,25.8,7.1,7.6,87,Delhi
2016-08-19,32.3,25.9,1.3,10.5,82,Delhi
2016-08-20,31.6,26.3,2.9,22.1,80,Delhi
2016-08-21,30.6,25.4,0.0,16.7,78,Delhi
2016-08-22,31.6,24.2,0.0,16.1,79,Delhi
2016-08-23,31.0,25.8,0.1,11.3,82,Delhi
2016-08-24,29.7,26.1,12.8,19.1,85,Delhi
2016-08-25,32.3,25.5,1.3,11.0,85,Delhi
2016-08-26,32.9,26.1,1.5,11.7,82,Delhi
2016-08-27,32.5,25.0,6.5,14.5,86,Delhi
2016-08-28,32.9,26.3,6.3,12.3,84,Delhi
2016-08-29,31.7,25.5,13.7,12.2,89,Delhi
2016-08-30,31.4,24.4,24.3,7.5,88,Delhi
2016-08-31,30.0,25.0,18.5,9.4,91,Delhi
2016-09-01,31.3,24.5,7.3,8.8,88,Delhi
2016-09-02,31.7,25.1,0.4,17.3,80,Delhi
2016-09-03,31.3,25.6,0.2,21.4,74,Delhi
2016-09-04,32.0,24.7,0.0,16.3,73,Delhi
2016-09-05,31.6,24.4,0.1,17.8,72,Delhi
2016-09-06,31.6,25.3,0.0,21.5,70,Delhi
2016-09-07,32.1,24.9,0.0,16.6,68,Delhi
2016-09-08,32.1,25.2,0.1,16.3,68,Delhi
2016-09-09,33.0,25.1,0.0,16.0,68,Delhi
2016-09-10,33.1,25.5,0.0,17.1,65,Delhi
2016-09-11,32.9,25.4,0.0,15.6,64,Delhi
2016-09-12,32.5,25.5,0.0,16.2,65,Delhi
2016-09-13,33.0,25.1,0.0,9.2,70,Delhi
2016-09-14,31.9,24.2,0.1,9.2,79,Delhi
2016-09-15,33.1,25.0,0.0,8.8,75,Delhi
2016-09-16,33.6,25.2,0.0,11.6,73,Delhi
2016-09-17,32.7,24.0,0.0,7.4,73,Delhi
2016-09-18,33.0,24.5,0.0,11.2,76,Delhi
2016-09-19,33.2,24.4,0.0,6.9,74,Delhi
2016-09-20,34.6,25.3,0.0,7.6,67,Delhi
2016-09-21,34.4,26.1,0.0,15.9,72,Delhi
2016-09-22,30.2,23.9,2.0,19.2,84,Delhi
2016-09-23,31.9,22.9,0.0,9.0,78,Delhi
2016-09-24,31.8,24.5,0.2,9.4,78,Delhi
2016-09-25,31.7,23.6,0.0,9.0,76,Delhi
2016-09-26,32.5,24.3,0.2,10.2,75,Delhi
2016-09-27,32.8,24.4,0.0,10.7,75,Delhi
2016-09-28,33.7,24.2,0.0,9.8,70,Delhi
2016-09-29,33.2,24.9,0.1,9.0,74,Delhi
2016-09-30,33.5,24.4,0.0,8.2,72,Delhi
2016-10-01,33.7,25.6,0.0,10.7,71,Delhi
2016-10-02,33.8,26.3,0.3,9.3,73,Delhi
2016-10-03,33.1,25.4,1.7,12.2,77,Delhi
2016-10-04,33.0,25.5,1.7,7.6,78,Delhi
2016-10-05,31.4,24.7,7.7,8.5,81,Delhi
2016-10-06,31.8,24.3,0.0,7.1,78,Delhi
2016-10-07,33.6,24.2,0.0,11.7,72,Delhi
2016-10-08,33.9,23.1,0.0,15.6,65,Delhi
2016-10-09,34.0,21.7,0.0,10.0,64,Delhi
2016-10-10,32.6,22.7,0.0,10.7,58,Delhi
2016-10-11,33.4,19.7,0.0,14.3,52,Delhi
2016-10-12,33.7,19.3,0.0,15.3,50,Delhi
2016-10-13,34.0,18.3,0.0,14.8,47,Delhi
2016-10-14,33.3,17.3,0.0,11.3,47,Delhi
2016-10-15,32.9,17.5,0.0,11.8,53,Delhi
2016-10-16,33.1,17.9,0.0,10.2,52,Delhi
2016-10-17,33.1,18.4,0.0,12.2,52,Delhi
2016-10-18,32.6,17.2,0.0,11.5,52,Delhi
2016-10-19,32.9,17.1,0.0,10.2,53,Delhi
2016-10-20,33.6,18.7,0.0,14.2,42,Delhi
2016-10-21,33.3,19.7,0.0,15.8,43,Delhi
2016-10-22,33.6,19.8,0.0,17.4,46,Delhi
2016-10-23,32.7,18.8,0.0,20.6,49,Delhi
2016-10-24,32.6,18.4,0.0,17.6,49,Delhi
2016-10-25,32.8,19.4,0.0,16.6,49,Delhi
2016-10-26,32.7,17.3,0.0,13.0,55,Delhi
2016-10-27,31.7,16.2,0.0,13.1,55,Delhi
2016-10-28,30.9,16.7,0.0,11.9,49,Delhi
2016-10-29,30.9,17.9,0.0,8.9,50,Delhi
2016-10-30,30.2,16.4,0.0,9.4,62,Delhi
2016-10-31,29.6,18.8,0.0,9.6,62,Delhi
2016-11-01,29.3,15.8,0.0,9.6,64,Delhi
2016-11-02,29.7,16.2,0.0,9.4,64,Delhi
2016-11-03,29.7,15.5,0.0,8.2,63,Delhi
2016-11-04,29.8,15.4,0.0,10.9,63,Delhi
2016-11-05,29.5,15.7,0.0,15.0,62,Delhi
2016-11-06,29.5,15.0,0.0,10.8,60,Delhi
2016-11-07,29.5,15.6,0.0,16.3,57,Delhi
2016-11-08,29.3,17.1,0.0,17.7,50,Delhi
2016-11-09,29.5,15.1,0.0,13.9,51,Delhi
2016-11-10,29.3,13.3,0.0,10.0,59,Delhi
2016-11-11,28.9,13.7,0.0,9.5,64,Delhi
2016-11-12,29.3,14.7,0.0,10.0,60,Delhi
2016-11-13,28.5,15.6,0.0,8.7,58,Delhi
2016-11-14,27.7,17.0,0.0,8.0,61,Delhi
2016-11-15,27.2,16.9,0.0,9.4,52,Delhi
2016-11-16,27.1,14.0,0.0,12.5,52,Delhi
2016-11-17,27.5,14.0,0.0,18.4,50,Delhi
2016-11-18,27.1,14.4,0.0,14.1,55,Delhi
2016-11-19,26.9,13.1,0.0,9.5,58,Delhi
2016-11-20,27.6,13.2,0.0,10.1,62,Delhi
2016-11-21,28.7,13.0,0.0,10.8,60,Delhi
2016-11-22,28.8,13.2,0.0,14.9,53,Delhi
2016-11-23,28.1,14.8,0.0,12.2,58,Delhi
2016-11-24,27.8,13.0,0.0,15.5,56,Delhi
2016-11-25,28.7,15.3,0.0,23.1,43,Delhi
2016-11-26,29.4,16.9,0.0,22.4,39,Delhi
2016-11-27,29.2,15.7,0.0,20.8,42,Delhi
2016-11-28,28.1,16.1,0.0,16.0,41,Delhi
2016-11-29,26.5,11.2,0.0,9.7,55,Delhi
2016-11-30,26.3,12.2,0.0,9.6,71,Delhi
2016-12-01,26.0,14.2,0.0,9.2,75,Delhi
2016-12-02,25.3,13.7,0.0,9.2,72,Delhi
2016-12-03,25.6,11.5,0.0,8.0,62,Delhi
2016-12-04,25.2,10.8,0.0,9.7,59,Delhi
2016-12-05,25.3,11.3,0.0,10.6,63,Delhi
2016-12-06,25.2,11.4,0.0,9.1,68,Delhi
2016-12-07,24.7,11.0,0.0,6.6,72,Delhi
2016-12-08,24.4,10.9,0.0,7.0,73,Delhi
2016-12-09,25.2,11.4,0.0,8.8,71,Delhi
2016-12-10,25.6,11.8,0.0,9.4,74,Delhi
2016-12-11,25.7,12.7,0.0,9.6,71,Delhi
2016-12-12,25.4,12.4,0.0,9.5,68,Delhi
2016-12-13,24.4,12.2,0.0,12.1,72,Delhi
2016-12-14,23.8,12.5,0.0,12.0,69,Delhi
2016-12-15,23.3,10.9,0.0,18.0,61,Delhi
2016-12-16,22.6,8.4,0.0,9.9,64,Delhi
2016-12-17,22.3,9.1,0.0,11.0,66,Delhi
2016-12-18,22.1,9.0,0.0,10.5,64,Delhi
2016-12-19,23.1,8.7,0.0,15.1,63,Delhi
2016-12-20,24.3,12.1,0.0,21.1,57,Delhi
2016-12-21,24.9,11.7,0.0,18.2,52,Delhi
2016-12-22,23.1,9.9,0.0,11.8,60,Delhi
2016-12-23,23.8,10.3,0.0,5.7,68,Delhi
2016-12-24,23.8,9.5,0.0,12.7,73,Delhi
2016-12-25,21.6,11.9,0.0,13.4,78,Delhi
2016-12-26,22.6,11.4,0.0,13.5,73,Delhi
2016-12-27,22.9,9.7,0.0,12.7,63,Delhi
2016-12-28,23.4,8.4,0.0,9.2,68,Delhi
2016-12-29,23.0,9.6,0.0,10.5,76,Delhi
2016-12-30,22.1,11.2,0.0,11.9,80,Delhi
2016-12-31,21.5,10.6,0.0,13.2,79,Delhi
2017-01-01,22.0,11.3,0.0,13.0,80,Delhi
2017-01-02,21.7,10.7,0.0,10.8,82,Delhi
2017-01-03,22.5,10.4,0.0,9.4,75,Delhi
2017-01-04,23.0,10.3,0.0,9.7,74,Delhi
2017-01-05,23.4,10.9,0.0,9.6,78,Delhi
2017-01-06,23.0,12.4,1.8,18.1,77,Delhi
2017-01-07,19.4,11.4,5.4,16.0,87,Delhi
2017-01-08,18.4,10.6,0.0,11.4,81,Delhi
2017-01-09,19.2,8.4,0.0,12.4,72,Delhi
2017-01-10,16.7,6.4,0.0,17.6,60,Delhi
2017-01-11,16.0,4.6,0.0,17.1,58,Delhi
2017-01-12,16.9,4.2,0.0,11.8,64,Delhi
2017-01-13,17.9,5.0,0.0,12.0,66,Delhi
2017-01-14,18.5,4.4,0.0,10.7,64,Delhi
2017-01-15,20.3,8.3,0.0,10.5,63,Delhi
2017-01-16,19.6,10.5,0.2,15.5,62,Delhi
2017-01-17,16.6,6.0,0.0,12.3,76,Delhi
2017-01-18,19.1,5.2,0.0,11.1,73,Delhi
2017-01-19,20.8,7.1,0.0,16.4,66,Delhi
2017-01-20,19.3,6.5,0.0,14.7,68,Delhi
2017-01-21,19.8,7.3,0.1,12.1,66,Delhi
2017-01-22,22.9,9.7,0.0,9.7,73,Delhi
2017-01-23,23.5,10.6,0.0,12.8,71,Delhi
2017-01-24,24.9,10.4,0.0,10.2,71,Delhi
2017-01-25,25.2,13.7,12.8,22.0,75,Delhi
2017-01-26,19.0,13.7,33.3,19.1,90,Delhi
2017-01-27,17.9,12.4,1.8,19.4,81,Delhi
2017-01-28,19.7,10.1,0.0,13.6,82,Delhi
2017-01-29,21.0,11.0,0.0,16.9,82,Delhi
2017-01-30,20.8,10.1,0.0,8.7,84,Delhi
2017-01-31,21.2,11.1,0.0,12.5,84,Delhi
2017-02-01,20.6,9.8,0.0,11.7,81,Delhi
2017-02-02,21.4,9.2,0.0,11.0,79,Delhi
2017-02-03,22.2,9.3,0.0,10.1,82,Delhi
2017-02-04,22.6,11.7,0.0,22.2,79,Delhi
2017-02-05,21.8,14.6,3.2,23.5,79,Delhi
2017-02-06,21.8,11.8,0.1,16.8,78,Delhi
2017-02-07,20.0,9.7,0.0,16.8,73,Delhi
2017-02-08,21.4,9.2,0.0,10.8,73,Delhi
2017-02-09,20.7,9.5,0.0,17.7,72,Delhi
2017-02-10,21.1,9.9,0.0,18.9,68,Delhi
2017-02-11,21.4,8.0,0.0,11.2,70,Delhi
2017-02-12,22.1,8.4,0.0,10.8,72,Delhi
2017-02-13,23.0,9.9,0.0,12.7,68,Delhi
2017-02-14,24.0,10.2,0.0,14.5,65,Delhi
2017-02-15,25.1,11.1,0.0,13.2,65,Delhi
2017-02-16,27.4,13.3,0.0,18.3,61,Delhi
2017-02-17,27.2,15.0,0.0,16.4,64,Delhi
2017-02-18,28.5,14.2,0.0,15.6,66,Delhi
2017-02-19,28.6,15.1,0.0,16.0,62,Delhi
2017-02-20,29.4,16.4,0.0,15.5,63,Delhi
2017-02-21,25.4,14.7,0.0,18.1,64,Delhi
2017-02-22,25.5,12.9,0.0,11.8,57,Delhi
2017-02-23,24.7,11.4,0.0,22.7,44,Delhi
2017-02-24,25.2,12.4,0.0,27.3,37,Delhi
2017-02-25,26.8,13.1,0.0,24.5,39,Delhi
2017-02-26,26.4,12.9,0.0,20.7,46,Delhi
2017-02-27,27.4,12.2,0.0,16.2,48,Delhi
2017-02-28,29.2,15.3,0.0,9.8,47,Delhi
2017-03-01,28.0,18.4,2.9,11.8,56,Delhi
2017-03-02,27.6,14.5,1.3,14.0,62,Delhi
2017-03-03,26.4,13.5,0.0,16.9,46,Delhi
2017-03-04,25.1,12.2,0.0,17.3,43,Delhi
2017-03-05,26.7,12.0,0.0,20.9,43,Delhi
2017-03-06,26.9,12.5,0.0,19.2,43,Delhi
2017-03-07,27.5,13.5,0.0,14.7,46,Delhi
2017-03-08,25.9,16.5,1.2,21.3,50,Delhi
2017-03-09,25.9,14.1,0.3,14.6,64,Delhi
2017-03-10,22.6,13.3,12.1,17.5,77,Delhi
2017-03-11,21.7,12.0,1.3,19.2,76,Delhi
2017-03-12,21.6,10.3,0.0,17.3,63,Delhi
2017-03-13,22.8,10.3,0.0,17.8,53,Delhi
2017-03-14,24.5,9.7,0.0,12.5,53,Delhi
2017-03-15,26.9,11.3,0.0,15.3,54,Delhi
2017-03-16,27.2,13.6,0.0,15.2,52,Delhi
2017-03-17,26.4,13.8,0.0,21.1,56,Delhi
2017-03-18,27.9,13.7,0.0,11.3,50,Delhi
2017-03-19,29.4,15.9,1.3,19.2,55,Delhi
2017-03-20,29.5,15.2,0.0,19.3,56,Delhi
2017-03-21,32.1,16.0,0.0,16.8,48,Delhi
2017-03-22,33.9,18.0,0.0,18.0,48,Delhi
2017-03-23,34.6,17.8,0.2,23.2,50,Delhi
2017-03-24,33.4,19.4,0.0,16.9,47,Delhi
2017-03-25,32.7,17.6,0.0,20.7,41,Delhi
2017-03-26,34.0,19.7,0.0,23.0,38,Delhi
2017-03-27,36.0,21.7,0.0,26.5,40,Delhi
2017-03-28,36.8,21.3,0.0,19.6,43,Delhi
2017-03-29,37.4,22.7,0.0,20.4,39,Delhi
2017-03-30,37.3,22.8,0.0,20.2,36,Delhi
2017-03-31,37.3,22.9,0.0,12.4,39,Delhi
2017-04-01,37.7,22.4,0.0,25.1,35,Delhi
2017-04-02,37.0,22.2,0.0,20.2,29,Delhi
2017-04-03,37.5,21.3,0.0,20.1,31,Delhi
2017-04-04,36.5,21.2,0.0,16.6,32,Delhi
2017-04-05,34.6,23.2,1.1,30.5,41,Delhi
2017-04-06,36.4,21.0,0.0,23.7,40,Delhi
2017-04-07,33.2,19.2,0.0,18.4,40,Delhi
2017-04-08,32.8,17.4,0.0,14.5,24,Delhi
2017-04-09,31.8,19.6,0.0,24.2,22,Delhi
2017-04-10,33.3,18.9,0.0,31.8,22,Delhi
2017-04-11,36.4,20.1,0.0,29.9,24,Delhi
2017-04-12,38.4,21.4,0.0,25.5,26,Delhi
2017-04-13,38.5,20.7,0.0,12.6,27,Delhi
2017-04-14,39.1,23.6,0.0,11.9,28,Delhi
2017-04-15,39.9,22.2,0.0,18.8,27,Delhi
2017-04-16,39.7,23.2,0.0,15.1,31,Delhi
2017-04-17,40.6,24.6,0.0,16.0,38,Delhi
2017-04-18,41.4,23.6,0.0,16.7,35,Delhi
2017-04-19,41.6,25.7,0.0,15.8,20,Delhi
2017-04-20,41.5,24.3,0.0,22.9,25,Delhi
2017-04-21,40.9,25.9,0.0,18.7,38,Delhi
2017-04-22,40.5,27.1,2.0,21.4,47,Delhi
2017-04-23,38.8,24.7,0.0,21.3,38,Delhi
2017-04-24,37.0,24.1,2.1,27.2,31,Delhi
2017-04-25,37.1,23.4,0.0,22.7,24,Delhi
2017-04-26,37.5,22.3,0.0,24.7,23,Delhi
2017-04-27,38.4,22.9,0.0,16.5,24,Delhi
2017-04-28,38.3,22.7,0.3,18.3,29,Delhi
2017-04-29,38.2,23.9,0.0,13.6,30,Delhi
2017-04-30,37.1,23.4,0.1,25.5,34,Delhi
2017-05-01,36.9,22.0,0.0,13.4,31,Delhi
2017-05-02,38.4,24.8,0.0,10.8,22,Delhi
2017-05-03,38.2,26.4,0.0,15.9,25,Delhi
2017-05-04,38.5,25.8,0.0,25.5,25,Delhi
2017-05-05,39.1,23.2,0.0,17.7,26,Delhi
2017-05-06,40.7,24.7,0.0,17.7,24,Delhi
2017-05-07,42.1,25.2,0.0,21.4,23,Delhi
2017-05-08,42.1,26.0,0.0,16.4,23,Delhi
2017-05-09,42.1,25.6,0.0,21.5,32,Delhi
2017-05-10,39.8,26.9,1.8,21.5,44,Delhi
2017-05-11,39.9,27.1,0.0,18.8,38,Delhi
2017-05-12,40.4,26.4,1.4,24.0,37,Delhi
2017-05-13,40.3,26.1,0.1,20.0,33,Delhi
2017-05-14,42.6,26.8,0.0,19.4,23,Delhi
2017-05-15,42.6,27.3,0.0,16.8,22,Delhi
2017-05-16,40.6,27.3,0.7,22.1,28,Delhi
2017-05-17,35.9,25.4,1.0,14.7,40,Delhi
2017-05-18,38.5,25.7,0.4,18.8,43,Delhi
2017-05-19,40.8,26.3,0.0,23.5,38,Delhi
2017-05-20,39.9,25.9,0.0,16.2,31,Delhi
2017-05-21,39.4,25.8,0.0,16.9,34,Delhi
2017-05-22,37.7,24.3,0.9,17.3,44,Delhi
2017-05-23,37.8,25.1,0.1,17.0,42,Delhi
2017-05-24,39.6,25.9,0.2,16.0,40,Delhi
2017-05-25,40.7,27.5,0.0,16.1,39,Delhi
2017-05-26,42.6,27.8,0.0,19.8,33,Delhi
2017-05-27,40.8,28.3,0.2,21.6,46,Delhi
2017-05-28,38.0,27.9,0.3,24.5,51,Delhi
2017-05-29,35.5,25.4,2.4,21.3,57,Delhi
2017-05-30,35.3,24.6,0.5,15.8,61,Delhi
2017-05-31,37.2,26.2,0.2,18.9,57,Delhi
2017-06-01,37.8,26.8,0.0,18.4,55,Delhi
2017-06-02,39.4,24.9,0.0,15.6,43,Delhi
2017-06-03,42.0,27.2,0.0,19.5,35,Delhi
2017-06-04,44.1,29.7,0.0,23.8,26,Delhi
2017-06-05,42.9,34.0,0.0,28.1,29,Delhi
2017-06-06,40.8,32.1,0.3,29.8,36,Delhi
2017-06-07,36.5,26.9,0.6,25.1,57,Delhi
2017-06-08,35.7,27.0,3.8,19.7,57,Delhi
2017-06-09,36.7,26.4,0.3,15.0,55,Delhi
2017-06-10,38.9,26.1,0.6,14.9,51,Delhi
2017-06-11,38.1,25.8,0.2,13.7,46,Delhi
2017-06-12,38.9,25.7,0.0,21.2,42,Delhi
2017-06-13,40.9,27.0,0.1,19.4,37,Delhi
2017-06-14,41.0,27.1,0.4,19.1,35,Delhi
2017-06-15,39.1,27.4,2.2,15.9,48,Delhi
2017-06-16,36.6,24.2,0.4,11.8,49,Delhi
2017-06-17,37.0,24.7,7.0,18.1,61,Delhi
2017-06-18,36.5,25.2,3.1,21.1,66,Delhi
2017-06-19,35.6,26.9,5.5,19.8,65,Delhi
2017-06-20,34.9,25.0,10.2,12.8,70,Delhi
2017-06-21,33.0,24.0,2.4,18.3,71,Delhi
2017-06-22,34.2,25.0,0.0,16.2,68,Delhi
2017-06-23,33.1,25.4,5.5,17.1,71,Delhi
2017-06-24,35.8,26.2,0.0,8.6,60,Delhi
2017-06-25,36.8,29.2,0.2,12.3,58,Delhi
2017-06-26,37.0,29.0,2.3,15.6,60,Delhi
2017-06-27,36.7,28.1,1.1,18.6,62,Delhi
2017-06-28,33.5,26.8,24.1,19.1,80,Delhi
2017-06-29,31.1,25.7,3.6,21.4,85,Delhi
2017-06-30,30.4,25.9,15.1,14.3,86,Delhi
2017-07-01,31.1,26.4,10.5,10.0,85,Delhi
2017-07-02,30.3,25.6,12.4,15.6,86,Delhi
2017-07-03,32.9,26.0,3.5,12.8,82,Delhi
2017-07-04,34.6,27.6,3.8,24.8,75,Delhi
2017-07-05,34.5,27.6,0.4,18.8,71,Delhi
2017-07-06,34.4,27.0,1.0,15.9,72,Delhi
2017-07-07,34.5,25.7,1.7,12.7,75,Delhi
2017-07-08,34.6,26.7,0.1,15.3,72,Delhi
2017-07-09,36.4,28.3,0.0,22.0,64,Delhi
2017-07-10,36.3,29.0,0.4,21.7,60,Delhi
2017-07-11,34.7,27.5,1.4,13.7,69,Delhi
2017-07-12,30.8,26.0,1.1,16.1,78,Delhi
2017-07-13,32.4,26.0,0.6,21.0,72,Delhi
2017-07-14,32.9,27.1,0.6,18.1,73,Delhi
2017-07-15,32.5,27.1,9.6,16.2,76,Delhi
2017-07-16,32.8,27.1,5.1,15.1,79,Delhi
